seed,R,C,M,epsilon
48598.0,75.0,10.0,16.0,0.6228831464798561
48598.0,81.0,10.0,16.0,0.8134800249255125
48598.0,86.0,10.0,16.0,0.6177243273968926
48598.0,93.0,10.0,16.0,0.6932748015405921
48598.0,100.0,10.0,16.0,0.83781728285521
48598.0,107.0,10.0,16.0,0.6563519130242454
48598.0,114.0,10.0,16.0,0.6607736819713437
48598.0,123.0,10.0,16.0,0.4298141154188457
48598.0,132.0,10.0,16.0,0.4842820684262833
48598.0,141.0,10.0,16.0,0.4050490001220233
48598.0,151.0,10.0,16.0,0.4479990472986188
48598.0,162.0,10.0,16.0,0.5891511204728682
48598.0,174.0,10.0,16.0,0.4253453159406631
48598.0,187.0,10.0,16.0,0.4807050956734773
48598.0,200.0,10.0,16.0,0.3969944963012108
48598.0,215.0,10.0,16.0,0.3110362101393229
48598.0,231.0,10.0,16.0,0.3944790218978529
48598.0,247.0,10.0,16.0,0.3184947057591207
48598.0,265.0,10.0,16.0,0.2970676380643209
48598.0,284.0,10.0,16.0,0.3288624691387269
48598.0,305.0,10.0,16.0,0.3266576182663119
48598.0,327.0,10.0,16.0,0.3662148516086745
48598.0,351.0,10.0,16.0,0.3118455815424927
48598.0,376.0,10.0,16.0,0.3346113119229545
48598.0,403.0,10.0,16.0,0.2264431925978201
48598.0,432.0,10.0,16.0,0.2295950018306012
48598.0,464.0,10.0,16.0,0.2174405736173681
48598.0,497.0,10.0,16.0,0.2832248000495567
48598.0,533.0,10.0,16.0,0.2022326110241079
48598.0,572.0,10.0,16.0,0.2326208420082933
48598.0,613.0,10.0,16.0,0.2386923418439797
48598.0,657.0,10.0,16.0,0.2791427495466339
48598.0,705.0,10.0,16.0,0.2879182236783655
48598.0,756.0,10.0,16.0,0.2775004256090809
48598.0,811.0,10.0,16.0,0.1819845062356375
48598.0,869.0,10.0,16.0,0.2437742736802286
48598.0,932.0,10.0,16.0,0.2603250055577204
48598.0,1000.0,10.0,16.0,0.2001492334574969
48598.0,1072.0,10.0,16.0,0.2276513897337547
48598.0,1149.0,10.0,16.0,0.1940542436355823
48598.0,1232.0,10.0,16.0,0.2394612661745145
48598.0,1321.0,10.0,16.0,0.2124954107561736
48598.0,1417.0,10.0,16.0,0.1579885330196651
48598.0,1519.0,10.0,16.0,0.1176121983175915
48598.0,1629.0,10.0,16.0,0.142182423111014
48598.0,1747.0,10.0,16.0,0.1042420002570616
48598.0,1873.0,10.0,16.0,0.1181098322317035
48598.0,2009.0,10.0,16.0,0.1193967624253491
48598.0,2154.0,10.0,16.0,0.1058163669125307
48598.0,2310.0,10.0,16.0,0.0982534113892137
48598.0,2477.0,10.0,16.0,0.084042648337449
48598.0,2656.0,10.0,16.0,0.0951661925963009
48598.0,2848.0,10.0,16.0,0.0967998765952226
48598.0,3053.0,10.0,16.0,0.0969466348917038
48598.0,3274.0,10.0,16.0,0.1114876794847778
48598.0,3511.0,10.0,16.0,0.1467968458438695
48598.0,3764.0,10.0,16.0,0.1349701874821871
48598.0,4037.0,10.0,16.0,0.1394090342027116
48598.0,4328.0,10.0,16.0,0.1508153253812704
48598.0,4641.0,10.0,16.0,0.1359170339049291
48598.0,4977.0,10.0,16.0,0.1390304172917252
48598.0,5336.0,10.0,16.0,0.1286452846262011
48598.0,5722.0,10.0,16.0,0.1226987663877283
48598.0,6135.0,10.0,16.0,0.123245237713504
48598.0,6579.0,10.0,16.0,0.1100001302458035
48598.0,7054.0,10.0,16.0,0.1065035056099881
48598.0,7564.0,10.0,16.0,0.1060051749661707
48598.0,8111.0,10.0,16.0,0.113800544209017
48598.0,8697.0,10.0,16.0,0.135666968313288
48598.0,9326.0,10.0,16.0,0.1302404761397334
48598.0,10000.0,10.0,16.0,0.1291352305750619
61723.0,10.0,10.0,16.0,1.7838672101083453
61723.0,11.0,10.0,16.0,1.9056914712981856
61723.0,12.0,10.0,16.0,1.9544900964191148
61723.0,13.0,10.0,16.0,2.191097741642963
61723.0,14.0,10.0,16.0,2.1414922459138817
61723.0,15.0,10.0,16.0,1.904354646483697
61723.0,16.0,10.0,16.0,2.0113800213183386
61723.0,17.0,10.0,16.0,2.017076571925513
61723.0,18.0,10.0,16.0,1.872841995447759
61723.0,20.0,10.0,16.0,1.951758485313044
61723.0,21.0,10.0,16.0,1.7515367191779825
61723.0,23.0,10.0,16.0,1.2506969540374246
61723.0,24.0,10.0,16.0,1.1672920576499513
61723.0,26.0,10.0,16.0,1.1514231669881574
61723.0,28.0,10.0,16.0,1.2648885234125338
61723.0,30.0,10.0,16.0,1.2055462644827333
61723.0,32.0,10.0,16.0,1.1965224310231997
61723.0,35.0,10.0,16.0,1.34879963646886
61723.0,37.0,10.0,16.0,1.6114817205303251
61723.0,40.0,10.0,16.0,1.588695346750891
61723.0,43.0,10.0,16.0,1.295025444372572
61723.0,46.0,10.0,16.0,1.1490375383349796
61723.0,49.0,10.0,16.0,1.2546595353518954
61723.0,53.0,10.0,16.0,1.2238064091500522
61723.0,57.0,10.0,16.0,0.891116343913114
61723.0,61.0,10.0,16.0,0.9447419341156332
61723.0,65.0,10.0,16.0,0.8536353841896922
61723.0,70.0,10.0,16.0,0.6500599443462503
61723.0,75.0,10.0,16.0,0.6878221873339831
61723.0,81.0,10.0,16.0,0.8088792109980234
61723.0,86.0,10.0,16.0,0.7357830225650194
61723.0,93.0,10.0,16.0,0.7350443182100681
61723.0,100.0,10.0,16.0,0.6337959627590386
61723.0,107.0,10.0,16.0,0.6349202460669885
61723.0,114.0,10.0,16.0,0.6666223687272672
61723.0,123.0,10.0,16.0,0.7258805022371748
61723.0,132.0,10.0,16.0,0.550717363447647
61723.0,141.0,10.0,16.0,0.5167324869134053
61723.0,151.0,10.0,16.0,0.43451323126492
61723.0,162.0,10.0,16.0,0.7728260231176627
61723.0,174.0,10.0,16.0,0.7339580892069035
61723.0,187.0,10.0,16.0,0.7544811457310776
61723.0,200.0,10.0,16.0,0.7816042998149013
61723.0,215.0,10.0,16.0,0.7375889514639067
61723.0,231.0,10.0,16.0,0.8304209078992144
61723.0,247.0,10.0,16.0,0.8233616144171696
61723.0,265.0,10.0,16.0,0.6598893688957004
61723.0,284.0,10.0,16.0,0.6521895969475051
61723.0,305.0,10.0,16.0,0.5363283377173307
61723.0,327.0,10.0,16.0,0.4810403346211247
61723.0,351.0,10.0,16.0,0.2861509353800202
61723.0,376.0,10.0,16.0,0.2073497721764254
61723.0,403.0,10.0,16.0,0.2469386438694227
61723.0,432.0,10.0,16.0,0.2073706027244612
61723.0,464.0,10.0,16.0,0.2667351560340556
61723.0,497.0,10.0,16.0,0.2592409986411614
61723.0,533.0,10.0,16.0,0.2074995291770791
61723.0,572.0,10.0,16.0,0.2504592561507686
61723.0,613.0,10.0,16.0,0.24506730373653
61723.0,657.0,10.0,16.0,0.2559337724089081
61723.0,705.0,10.0,16.0,0.3098033836082727
61723.0,756.0,10.0,16.0,0.4203791289962653
61723.0,811.0,10.0,16.0,0.3634690759949865
61723.0,869.0,10.0,16.0,0.326833346332976
61723.0,932.0,10.0,16.0,0.3386358566133136
61723.0,1000.0,10.0,16.0,0.3745048035984275
61723.0,1072.0,10.0,16.0,0.3294618458953251
61723.0,1149.0,10.0,16.0,0.3360264532088699
61723.0,1232.0,10.0,16.0,0.3512186586052732
61723.0,1321.0,10.0,16.0,0.3093254627118971
61723.0,1417.0,10.0,16.0,0.3037996374242446
61723.0,1519.0,10.0,16.0,0.2070669851512423
61723.0,1629.0,10.0,16.0,0.273373518332725
61723.0,1747.0,10.0,16.0,0.2740718420944641
61723.0,1873.0,10.0,16.0,0.2217176886189515
61723.0,2009.0,10.0,16.0,0.2224900462911523
61723.0,2154.0,10.0,16.0,0.2072345626765013
61723.0,2310.0,10.0,16.0,0.198045626489816
61723.0,2477.0,10.0,16.0,0.1942825619722097
61723.0,2656.0,10.0,16.0,0.1722161974291758
61723.0,2848.0,10.0,16.0,0.1163908746488038
61723.0,3053.0,10.0,16.0,0.0847155597575457
61723.0,3274.0,10.0,16.0,0.12508392574777
61723.0,3511.0,10.0,16.0,0.111433075886236
61723.0,3764.0,10.0,16.0,0.1491991932833247
61723.0,4037.0,10.0,16.0,0.1764674273576743
61723.0,4328.0,10.0,16.0,0.1970860462745374
61723.0,4641.0,10.0,16.0,0.1705195841992677
61723.0,4977.0,10.0,16.0,0.0961550749109153
61723.0,5336.0,10.0,16.0,0.1159240899020566
61723.0,5722.0,10.0,16.0,0.0778104486029001
61723.0,6135.0,10.0,16.0,0.0639711830604312
61723.0,6579.0,10.0,16.0,0.0598239841627883
61723.0,7054.0,10.0,16.0,0.0969633788128048
61723.0,7564.0,10.0,16.0,0.0835613065871592
61723.0,8111.0,10.0,16.0,0.1274599400935603
61723.0,8697.0,10.0,16.0,0.1356690004566929
61723.0,9326.0,10.0,16.0,0.1297277527647229
61723.0,10000.0,10.0,16.0,0.0748154529640232
97134.0,10.0,10.0,16.0,2.217477764038112
97134.0,11.0,10.0,16.0,2.217071296217825
97134.0,12.0,10.0,16.0,2.2175198039897763
97134.0,13.0,10.0,16.0,2.217783937344697
97134.0,14.0,10.0,16.0,2.2177665768951766
97134.0,15.0,10.0,16.0,2.2177122060954755
97134.0,16.0,10.0,16.0,2.080859017691585
97134.0,17.0,10.0,16.0,1.893988933638057
97134.0,18.0,10.0,16.0,1.716591505444245
97134.0,20.0,10.0,16.0,1.8018217264103376
97134.0,21.0,10.0,16.0,1.9011359812928703
97134.0,23.0,10.0,16.0,1.5790394043316245
97134.0,24.0,10.0,16.0,1.0245024417701702
97134.0,26.0,10.0,16.0,0.8411516256587401
97134.0,28.0,10.0,16.0,0.7788793533143696
97134.0,30.0,10.0,16.0,1.211005431605122
97134.0,32.0,10.0,16.0,1.309352282936484
97134.0,35.0,10.0,16.0,1.317346269326901
97134.0,37.0,10.0,16.0,0.9159323032774432
97134.0,40.0,10.0,16.0,0.9263003931218408
97134.0,43.0,10.0,16.0,0.5785128688618921
97134.0,46.0,10.0,16.0,0.5913888395528528
97134.0,49.0,10.0,16.0,0.6615942060949709
97134.0,53.0,10.0,16.0,0.6613834752239842
97134.0,57.0,10.0,16.0,0.6614114676089732
97134.0,61.0,10.0,16.0,0.6618918581608024
97134.0,65.0,10.0,16.0,0.6616728497974059
97134.0,70.0,10.0,16.0,0.5920328164822376
97134.0,75.0,10.0,16.0,0.5913139785863739
97134.0,81.0,10.0,16.0,0.591529150833024
97134.0,86.0,10.0,16.0,0.5913181792630924
97134.0,93.0,10.0,16.0,0.5919587737934549
97134.0,100.0,10.0,16.0,0.591345939064104
97134.0,107.0,10.0,16.0,0.5911569634954215
97134.0,114.0,10.0,16.0,0.5915397485873577
97134.0,123.0,10.0,16.0,0.7228444146665836
97134.0,132.0,10.0,16.0,0.6145534763448937
97134.0,141.0,10.0,16.0,0.5915239366271294
97134.0,151.0,10.0,16.0,0.5916999160403026
97134.0,162.0,10.0,16.0,0.5915295796811142
97134.0,174.0,10.0,16.0,0.5915516128074942
97134.0,187.0,10.0,16.0,0.5918867375911125
97134.0,200.0,10.0,16.0,0.6528899454774297
97134.0,215.0,10.0,16.0,0.604039372548911
97134.0,231.0,10.0,16.0,0.5915235185982721
97134.0,247.0,10.0,16.0,0.5911148680396259
97134.0,265.0,10.0,16.0,0.5920582398053202
97134.0,284.0,10.0,16.0,0.5915734091586605
97134.0,305.0,10.0,16.0,0.6431629365463127
97134.0,327.0,10.0,16.0,0.6319295665400824
97134.0,351.0,10.0,16.0,0.5548130934534385
97134.0,376.0,10.0,16.0,0.5522545850447051
97134.0,403.0,10.0,16.0,0.4324701096389485
97134.0,432.0,10.0,16.0,0.5689381921736489
97134.0,464.0,10.0,16.0,0.580444258748888
97134.0,497.0,10.0,16.0,0.5600819977271243
97134.0,533.0,10.0,16.0,0.4669937897920326
97134.0,572.0,10.0,16.0,0.4643018195967565
97134.0,613.0,10.0,16.0,0.3685843039867107
97134.0,657.0,10.0,16.0,0.3444161116130555
97134.0,705.0,10.0,16.0,0.3392358021157273
97134.0,756.0,10.0,16.0,0.3995734242766662
97134.0,811.0,10.0,16.0,0.40162837482641
97134.0,869.0,10.0,16.0,0.3446249826486189
97134.0,932.0,10.0,16.0,0.3626788697056797
97134.0,1000.0,10.0,16.0,0.3159998783851605
97134.0,1072.0,10.0,16.0,0.3191624521767402
97134.0,1149.0,10.0,16.0,0.2494306514783368
97134.0,1232.0,10.0,16.0,0.2414853644207886
97134.0,1321.0,10.0,16.0,0.2114907019538436
97134.0,1417.0,10.0,16.0,0.186303044385796
97134.0,1519.0,10.0,16.0,0.2069284979765167
97134.0,1629.0,10.0,16.0,0.2207397222482676
97134.0,1747.0,10.0,16.0,0.1999631414267306
97134.0,1873.0,10.0,16.0,0.178722140914971
97134.0,2009.0,10.0,16.0,0.182945310666013
97134.0,2154.0,10.0,16.0,0.1711960812846811
97134.0,2310.0,10.0,16.0,0.1937500007379089
97134.0,2477.0,10.0,16.0,0.2167577254364912
97134.0,2656.0,10.0,16.0,0.225829793164741
97134.0,2848.0,10.0,16.0,0.1833325909942189
97134.0,3053.0,10.0,16.0,0.1428774260991876
97134.0,3274.0,10.0,16.0,0.1160804939933515
97134.0,3511.0,10.0,16.0,0.122320933627245
97134.0,3764.0,10.0,16.0,0.1196002131745826
97134.0,4037.0,10.0,16.0,0.147386036298194
97134.0,4328.0,10.0,16.0,0.1431471717097114
97134.0,4641.0,10.0,16.0,0.1112746571378681
97134.0,4977.0,10.0,16.0,0.114175777934818
97134.0,5336.0,10.0,16.0,0.103427407545023
97134.0,5722.0,10.0,16.0,0.0922651841670546
97134.0,6135.0,10.0,16.0,0.1121754535028204
97134.0,6579.0,10.0,16.0,0.129940281826993
97134.0,7054.0,10.0,16.0,0.1045981501704197
97134.0,7564.0,10.0,16.0,0.124383747513876
97134.0,8111.0,10.0,16.0,0.1036224598776893
97134.0,8697.0,10.0,16.0,0.0888660148333422
97134.0,9326.0,10.0,16.0,0.0805696573858982
97134.0,10000.0,10.0,16.0,0.0751608443287028
54509.0,10.0,10.0,16.0,1.7583349140572515
54509.0,11.0,10.0,16.0,2.557429130375005
54509.0,12.0,10.0,16.0,2.877202152268344
54509.0,13.0,10.0,16.0,2.2373774546308507
54509.0,14.0,10.0,16.0,1.67691642177272
54509.0,15.0,10.0,16.0,2.1440826522358165
54509.0,16.0,10.0,16.0,2.045628822083996
54509.0,17.0,10.0,16.0,2.127247419178068
54509.0,18.0,10.0,16.0,1.8354970406998063
54509.0,20.0,10.0,16.0,0.9483541514780514
54509.0,21.0,10.0,16.0,1.3302023402606782
54509.0,23.0,10.0,16.0,1.382962011120758
54509.0,24.0,10.0,16.0,1.475753002260454
54509.0,26.0,10.0,16.0,1.7467570193510698
54509.0,28.0,10.0,16.0,1.328382495662801
54509.0,30.0,10.0,16.0,1.0558155810335863
54509.0,32.0,10.0,16.0,1.177900720416976
54509.0,35.0,10.0,16.0,0.977633057256602
54509.0,37.0,10.0,16.0,0.4297718752471331
54509.0,40.0,10.0,16.0,0.982320804773213
54509.0,43.0,10.0,16.0,0.5461631409894991
54509.0,46.0,10.0,16.0,0.6078488393321579
54509.0,49.0,10.0,16.0,0.7661633213159764
54509.0,53.0,10.0,16.0,0.9270752858149808
54509.0,57.0,10.0,16.0,0.784032483953047
54509.0,61.0,10.0,16.0,0.6563091022814493
54509.0,65.0,10.0,16.0,1.0849698167974973
54509.0,70.0,10.0,16.0,1.0585067309454006
54509.0,75.0,10.0,16.0,0.7586168509880515
54509.0,81.0,10.0,16.0,0.5916013203265365
54509.0,86.0,10.0,16.0,0.4202010269508294
54509.0,93.0,10.0,16.0,0.6261633946031573
54509.0,100.0,10.0,16.0,0.9669563896504207
54509.0,107.0,10.0,16.0,0.8698392846643894
54509.0,114.0,10.0,16.0,1.00896235225553
54509.0,123.0,10.0,16.0,1.153008093175854
54509.0,132.0,10.0,16.0,1.0291768114435944
54509.0,141.0,10.0,16.0,1.0963413261681405
54509.0,151.0,10.0,16.0,0.912096000182596
54509.0,162.0,10.0,16.0,1.0408941667756506
54509.0,174.0,10.0,16.0,1.0081642112417346
54509.0,187.0,10.0,16.0,1.041438286598119
54509.0,200.0,10.0,16.0,0.8488412187076522
54509.0,215.0,10.0,16.0,0.7169861137575875
54509.0,231.0,10.0,16.0,0.5978821807896793
54509.0,247.0,10.0,16.0,0.5313701350643663
54509.0,265.0,10.0,16.0,0.7139725746721266
54509.0,284.0,10.0,16.0,0.779852649372768
54509.0,305.0,10.0,16.0,0.6710217811487478
54509.0,327.0,10.0,16.0,0.669748598946879
54509.0,351.0,10.0,16.0,0.8085485481863524
54509.0,376.0,10.0,16.0,0.7115844787007575
54509.0,403.0,10.0,16.0,0.6674146180081293
54509.0,432.0,10.0,16.0,0.6719573747495624
54509.0,464.0,10.0,16.0,0.6783851512794459
54509.0,497.0,10.0,16.0,0.5744061744380242
54509.0,533.0,10.0,16.0,0.4887355427351914
54509.0,572.0,10.0,16.0,0.4679373608641237
54509.0,613.0,10.0,16.0,0.5434677209434877
54509.0,657.0,10.0,16.0,0.2198809362206351
54509.0,705.0,10.0,16.0,0.2020031301541207
54509.0,756.0,10.0,16.0,0.1948862385016556
54509.0,811.0,10.0,16.0,0.1835183267457183
54509.0,869.0,10.0,16.0,0.2438483372904549
54509.0,932.0,10.0,16.0,0.2753406858641862
54509.0,1000.0,10.0,16.0,0.1599145328728177
54509.0,1072.0,10.0,16.0,0.1600985406639561
54509.0,1149.0,10.0,16.0,0.2350415321637724
54509.0,1232.0,10.0,16.0,0.2041172199480061
54509.0,1321.0,10.0,16.0,0.2028245567528348
54509.0,1417.0,10.0,16.0,0.1657191131882003
54509.0,1519.0,10.0,16.0,0.2739586972424326
54509.0,1629.0,10.0,16.0,0.3152107954481611
54509.0,1747.0,10.0,16.0,0.4710345309664401
54509.0,1873.0,10.0,16.0,0.5937747122890533
54509.0,2009.0,10.0,16.0,0.5250175812754427
54509.0,2154.0,10.0,16.0,0.5498895396729584
54509.0,2310.0,10.0,16.0,0.4049188243766666
54509.0,2477.0,10.0,16.0,0.3705694480565615
54509.0,2656.0,10.0,16.0,0.4179322327224202
54509.0,2848.0,10.0,16.0,0.4185385067918552
54509.0,3053.0,10.0,16.0,0.4480405221327346
54509.0,3274.0,10.0,16.0,0.3544722553878978
54509.0,3511.0,10.0,16.0,0.3396173775025999
54509.0,3764.0,10.0,16.0,0.3086826622671019
54509.0,4037.0,10.0,16.0,0.2699255473924746
54509.0,4328.0,10.0,16.0,0.2764870053205501
54509.0,4641.0,10.0,16.0,0.2783505996657622
54509.0,4977.0,10.0,16.0,0.2175928054994251
54509.0,5336.0,10.0,16.0,0.274547291357782
54509.0,5722.0,10.0,16.0,0.1761058012958309
54509.0,6135.0,10.0,16.0,0.1572326425745429
54509.0,6579.0,10.0,16.0,0.1568930761631413
54509.0,7054.0,10.0,16.0,0.2473552870127042
54509.0,7564.0,10.0,16.0,0.2524242191221213
54509.0,8111.0,10.0,16.0,0.3427272978973015
54509.0,8697.0,10.0,16.0,0.3775423921937459
54509.0,9326.0,10.0,16.0,0.3162533819329112
54509.0,10000.0,10.0,16.0,0.3106705531731737
34753.0,10.0,1000.0,2.0,1.048926989710708e-08
34753.0,11.0,1000.0,2.0,7.891770081869255e-08
34753.0,12.0,1000.0,2.0,1.6832465288274537e-07
34753.0,13.0,1000.0,2.0,1.048926989710708e-08
34753.0,14.0,1000.0,2.0,1.048926989710708e-08
34753.0,15.0,1000.0,2.0,1.0489270785285498e-08
34753.0,16.0,1000.0,2.0,4.911537665464039e-08
34753.0,17.0,1000.0,2.0,1.0489271673463918e-08
34753.0,18.0,1000.0,2.0,1.6832465288274537e-07
34753.0,20.0,1000.0,2.0,1.0983036879963493e-07
34753.0,21.0,1000.0,2.0,1.048926989710708e-08
34753.0,23.0,1000.0,2.0,1.5342349612978978e-07
34753.0,24.0,1000.0,2.0,1.6832465288274537e-07
34753.0,26.0,1000.0,2.0,1.048926989710708e-08
34753.0,28.0,1000.0,2.0,1.048926989710708e-08
34753.0,30.0,1000.0,2.0,1.0489270785285498e-08
34753.0,32.0,1000.0,2.0,4.911537665464039e-08
34753.0,35.0,1000.0,2.0,1.0489272561642338e-08
34753.0,37.0,1000.0,2.0,4.411893073097417e-09
34753.0,40.0,1000.0,2.0,2.875339024654977e-07
34753.0,43.0,1000.0,2.0,1.1479742312303642e-07
34753.0,46.0,1000.0,2.0,1.8930326106669781e-07
34753.0,49.0,1000.0,2.0,3.024350547775612e-07
34753.0,53.0,1000.0,2.0,9.393578892513689e-08
34753.0,57.0,1000.0,2.0,3.1137574474371377e-07
34753.0,61.0,1000.0,2.0,3.113757465200706e-07
34753.0,65.0,1000.0,2.0,1.0489271673463918e-08
34753.0,70.0,1000.0,2.0,4.067431227383622e-07
34753.0,75.0,1000.0,2.0,1.0489273449820756e-08
34753.0,81.0,1000.0,2.0,2.577315925123003e-07
34753.0,86.0,1000.0,2.0,3.283808496234997e-07
34753.0,93.0,1000.0,2.0,1.126686886010475e-07
34753.0,100.0,1000.0,2.0,5.3064027838445333e-08
34753.0,107.0,1000.0,2.0,1.598097068011839e-07
34753.0,114.0,1000.0,2.0,3.1137574474371377e-07
34753.0,123.0,1000.0,2.0,2.3807072402348695e-07
34753.0,132.0,1000.0,2.0,2.489079360401547e-07
34753.0,141.0,1000.0,2.0,7.009392888335243e-08
34753.0,151.0,1000.0,2.0,2.825668481420962e-07
34753.0,162.0,1000.0,2.0,2.577315925123003e-07
34753.0,174.0,1000.0,2.0,2.787102761914184e-07
34753.0,187.0,1000.0,2.0,2.428304402002368e-07
34753.0,200.0,1000.0,2.0,1.2435597440685342e-08
34753.0,215.0,1000.0,2.0,1.5980970324847021e-07
34753.0,231.0,1000.0,2.0,7.891770081869255e-08
34753.0,247.0,1000.0,2.0,2.1711877273844493e-07
34753.0,265.0,1000.0,2.0,3.272703104073571e-07
34753.0,284.0,1000.0,2.0,7.71646213593158e-08
34753.0,305.0,1000.0,2.0,5.196168828547343e-09
34753.0,327.0,1000.0,2.0,1.5129475983144405e-07
34753.0,351.0,1000.0,2.0,1.0489271673463918e-08
34753.0,376.0,1000.0,2.0,1.3741854942850298e-07
34753.0,403.0,1000.0,2.0,1.654613921431292e-07
34753.0,432.0,1000.0,2.0,1.3581303548448886e-07
34753.0,464.0,1000.0,2.0,2.39850201921854e-07
34753.0,497.0,1000.0,2.0,6.439861977014516e-08
34753.0,533.0,1000.0,2.0,1.0489271673463918e-08
34753.0,572.0,1000.0,2.0,1.0489271673463918e-08
34753.0,613.0,1000.0,2.0,3.05976250558615e-07
34753.0,657.0,1000.0,2.0,3.136109185675196e-07
34753.0,705.0,1000.0,2.0,2.855877401231055e-07
34753.0,756.0,1000.0,2.0,3.3088270967596145e-07
34753.0,811.0,1000.0,2.0,1.474674782286911e-08
34753.0,869.0,1000.0,2.0,1.199273320651173e-07
34753.0,932.0,1000.0,2.0,4.812488629823974e-07
34753.0,1000.0,1000.0,2.0,2.329573884907177e-07
34753.0,1072.0,1000.0,2.0,2.939776422294927e-07
34753.0,1149.0,1000.0,2.0,3.1454741034053775e-08
34753.0,1232.0,1000.0,2.0,3.152097765024564e-07
34753.0,1321.0,1000.0,2.0,1.388295771675985e-07
34753.0,1417.0,1000.0,2.0,3.5917660845541377e-07
34753.0,1519.0,1000.0,2.0,1.274703791409593e-07
34753.0,1629.0,1000.0,2.0,2.2321626502730401e-07
34753.0,1747.0,1000.0,2.0,4.174041041693499e-07
34753.0,1873.0,1000.0,2.0,3.749241184181074e-07
34753.0,2009.0,1000.0,2.0,1.4787634761148638e-07
34753.0,2154.0,1000.0,2.0,2.160083560909243e-07
34753.0,2310.0,1000.0,2.0,3.482774530993993e-07
34753.0,2477.0,1000.0,2.0,2.426591567683545e-07
34753.0,2656.0,1000.0,2.0,2.1799517391229986e-07
34753.0,2848.0,1000.0,2.0,1.2428182039059268e-07
34753.0,3053.0,1000.0,2.0,2.24475389387635e-07
34753.0,3274.0,1000.0,2.0,4.556446064896137e-08
34753.0,3511.0,1000.0,2.0,3.084563360289394e-07
34753.0,3764.0,1000.0,2.0,3.743309289205854e-07
34753.0,4037.0,1000.0,2.0,3.261811514221336e-07
34753.0,4328.0,1000.0,2.0,5.2315629162080774e-08
34753.0,4641.0,1000.0,2.0,1.0489271673463918e-08
34753.0,4977.0,1000.0,2.0,2.030581836010015e-07
34753.0,5336.0,1000.0,2.0,2.325142496317767e-07
34753.0,5722.0,1000.0,2.0,1.1197828442277569e-07
34753.0,6135.0,1000.0,2.0,1.920972305669011e-07
34753.0,6579.0,1000.0,2.0,1.950734507261132e-07
34753.0,7054.0,1000.0,2.0,1.2413897820806596e-07
34753.0,7564.0,1000.0,2.0,3.074425194427022e-07
34753.0,8111.0,1000.0,2.0,4.46708639856297e-07
34753.0,8697.0,1000.0,2.0,9.88092434539567e-08
34753.0,9326.0,1000.0,2.0,3.606579603854243e-07
34753.0,10000.0,1000.0,2.0,3.319203134566351e-07
932.0,10.0,1000.0,2.0,3.420591991876165e-07
932.0,11.0,1000.0,2.0,1.943826393180359e-07
932.0,12.0,1000.0,2.0,1.34777964344579e-07
932.0,13.0,1000.0,2.0,4.403602504865489e-08
932.0,14.0,1000.0,2.0,4.61268419460481e-07
932.0,15.0,1000.0,2.0,4.403602593683331e-08
932.0,16.0,1000.0,2.0,1.036406733767592e-07
932.0,17.0,1000.0,2.0,4.403602682501173e-08
932.0,18.0,1000.0,2.0,4.403602504865489e-08
932.0,20.0,1000.0,2.0,5.530507207751612e-08
932.0,21.0,1000.0,2.0,4.403602682501173e-08
932.0,23.0,1000.0,2.0,3.221909925521516e-07
932.0,24.0,1000.0,2.0,1.036406733767592e-07
932.0,26.0,1000.0,2.0,3.023227841403298e-07
932.0,28.0,1000.0,2.0,4.403602682501173e-08
932.0,30.0,1000.0,2.0,4.403602860136857e-08
932.0,32.0,1000.0,2.0,1.0364067604129445e-07
932.0,35.0,1000.0,2.0,4.403602860136857e-08
932.0,37.0,1000.0,2.0,1.377004719138597e-07
932.0,40.0,1000.0,2.0,1.717602642337113e-07
932.0,43.0,1000.0,2.0,1.0922329263252097e-08
932.0,46.0,1000.0,2.0,1.6986805340124533e-07
932.0,49.0,1000.0,2.0,4.868232972299325e-08
932.0,53.0,1000.0,2.0,1.903383335388753e-07
932.0,57.0,1000.0,2.0,2.090950350641663e-07
932.0,61.0,1000.0,2.0,1.2350888978218677e-07
932.0,65.0,1000.0,2.0,4.403602593683331e-08
932.0,70.0,1000.0,2.0,1.667514712977436e-07
932.0,75.0,1000.0,2.0,1.433771039671683e-07
932.0,81.0,1000.0,2.0,1.5802242625539975e-08
932.0,86.0,1000.0,2.0,6.787788775497462e-08
932.0,93.0,1000.0,2.0,1.57826714364262e-07
932.0,100.0,1000.0,2.0,1.865688687985312e-07
932.0,107.0,1000.0,2.0,1.38410050087856e-07
932.0,114.0,1000.0,2.0,9.410393086994873e-08
932.0,123.0,1000.0,2.0,1.9730510869564455e-07
932.0,132.0,1000.0,2.0,1.0364067559720525e-07
932.0,141.0,1000.0,2.0,6.44719069242683e-08
932.0,151.0,1000.0,2.0,8.70838294808607e-08
932.0,162.0,1000.0,2.0,2.77126543934969e-09
932.0,174.0,1000.0,2.0,1.9789917526935602e-07
932.0,187.0,1000.0,2.0,9.177654192171755e-10
932.0,200.0,1000.0,2.0,8.49411780912135e-08
932.0,215.0,1000.0,2.0,1.8277097302288325e-07
932.0,231.0,1000.0,2.0,8.50752930325882e-08
932.0,247.0,1000.0,2.0,1.3940346077490062e-07
932.0,265.0,1000.0,2.0,1.1854183545878529e-07
932.0,284.0,1000.0,2.0,8.926437367051676e-09
932.0,305.0,1000.0,2.0,1.2350888978218677e-07
