seed,R,C,M,epsilon
97134.0,932.0,10.0,12.0,0.1255278479610013
97134.0,1000.0,10.0,12.0,0.1002516605416945
97134.0,1072.0,10.0,12.0,0.0947143379857353
97134.0,1149.0,10.0,12.0,0.1214812272350907
97134.0,1232.0,10.0,12.0,0.1229797862468402
97134.0,1321.0,10.0,12.0,0.1493621867080208
97134.0,1417.0,10.0,12.0,0.1660036128789832
97134.0,1519.0,10.0,12.0,0.1140175285259117
97134.0,1629.0,10.0,12.0,0.1293307010767359
97134.0,1747.0,10.0,12.0,0.1044812010189526
97134.0,1873.0,10.0,12.0,0.1119030393261195
97134.0,2009.0,10.0,12.0,0.0882651369609293
97134.0,2154.0,10.0,12.0,0.0952895034407081
97134.0,2310.0,10.0,12.0,0.150884995083868
97134.0,2477.0,10.0,12.0,0.1337038557396395
97134.0,2656.0,10.0,12.0,0.1476204846676514
97134.0,2848.0,10.0,12.0,0.1253223064717954
97134.0,3053.0,10.0,12.0,0.0996770190762796
97134.0,3274.0,10.0,12.0,0.090391689596776
97134.0,3511.0,10.0,12.0,0.0797419656663911
97134.0,3764.0,10.0,12.0,0.0821048041618817
97134.0,4037.0,10.0,12.0,0.1023582936130256
97134.0,4328.0,10.0,12.0,0.0818188193195332
97134.0,4641.0,10.0,12.0,0.0804167391574928
97134.0,4977.0,10.0,12.0,0.0833438623052564
97134.0,5336.0,10.0,12.0,0.0881145190944501
97134.0,5722.0,10.0,12.0,0.0803791453230584
97134.0,6135.0,10.0,12.0,0.0852782792082498
97134.0,6579.0,10.0,12.0,0.0928939140331408
97134.0,7054.0,10.0,12.0,0.0810365774551575
97134.0,7564.0,10.0,12.0,0.1030296143040692
97134.0,8111.0,10.0,12.0,0.1070468098936254
97134.0,8697.0,10.0,12.0,0.0891748365972551
97134.0,9326.0,10.0,12.0,0.0930578375293347
97134.0,10000.0,10.0,12.0,0.0884765588370504
54509.0,10.0,10.0,12.0,0.8996442046627411
54509.0,10.0,10.0,12.0,0.8996442046627411
54509.0,11.0,10.0,12.0,0.8996455959885814
54509.0,12.0,10.0,12.0,0.9001391632475415
54509.0,13.0,10.0,12.0,0.8998817629864567
54509.0,14.0,10.0,12.0,0.8998340143499461
54509.0,15.0,10.0,12.0,0.90036785216748
54509.0,16.0,10.0,12.0,0.9002976830373162
54509.0,17.0,10.0,12.0,0.8998309730404969
54509.0,18.0,10.0,12.0,0.9004213141051323
54509.0,20.0,10.0,12.0,0.9002781666492924
54509.0,21.0,10.0,12.0,0.9004198192044776
54509.0,23.0,10.0,12.0,0.9002722738384878
54509.0,24.0,10.0,12.0,0.9002512582495483
54509.0,26.0,10.0,12.0,0.8993714772968371
54509.0,28.0,10.0,12.0,0.9000621388124364
54509.0,30.0,10.0,12.0,0.8997017337768793
54509.0,32.0,10.0,12.0,0.9001712974699485
54509.0,35.0,10.0,12.0,0.9003184468993563
54509.0,37.0,10.0,12.0,0.9000436002500841
54509.0,40.0,10.0,12.0,0.8929659495772817
54509.0,43.0,10.0,12.0,0.826277800719543
54509.0,46.0,10.0,12.0,0.9000511022539417
54509.0,49.0,10.0,12.0,0.9000176471677178
54509.0,53.0,10.0,12.0,0.899612469110529
54509.0,57.0,10.0,12.0,0.8997862566597936
54509.0,61.0,10.0,12.0,0.8993897819825081
54509.0,65.0,10.0,12.0,0.8994982798890492
54509.0,70.0,10.0,12.0,0.8881053267460604
54509.0,75.0,10.0,12.0,0.6507168509957504
54509.0,81.0,10.0,12.0,0.4345728870121026
54509.0,86.0,10.0,12.0,0.479173926039895
54509.0,93.0,10.0,12.0,0.5720180757927871
54509.0,100.0,10.0,12.0,0.7206846827324864
54509.0,107.0,10.0,12.0,0.7351092312256893
54509.0,114.0,10.0,12.0,0.8146805901379697
54509.0,123.0,10.0,12.0,0.8867186236188049
54509.0,132.0,10.0,12.0,0.8210256495596786
54509.0,141.0,10.0,12.0,0.815584684541546
54509.0,151.0,10.0,12.0,0.7128603697402589
54509.0,162.0,10.0,12.0,0.8404462209421304
54509.0,174.0,10.0,12.0,0.7244290329225445
54509.0,187.0,10.0,12.0,0.7162012371421849
54509.0,200.0,10.0,12.0,0.5574595529757509
54509.0,215.0,10.0,12.0,0.5957190256596765
54509.0,231.0,10.0,12.0,0.5637914397625869
54509.0,247.0,10.0,12.0,0.5106204543164061
54509.0,265.0,10.0,12.0,0.6224188991537085
54509.0,284.0,10.0,12.0,0.603602413860526
54509.0,305.0,10.0,12.0,0.6887461033724773
54509.0,327.0,10.0,12.0,0.6248063541159283
54509.0,351.0,10.0,12.0,0.5928030436900309
54509.0,376.0,10.0,12.0,0.6359189437624873
54509.0,403.0,10.0,12.0,0.6037922058185972
54509.0,432.0,10.0,12.0,0.5533656417865211
54509.0,464.0,10.0,12.0,0.5187983837100318
54509.0,497.0,10.0,12.0,0.4371019601286254
54509.0,533.0,10.0,12.0,0.4173926982229818
54509.0,572.0,10.0,12.0,0.3825023558032352
54509.0,613.0,10.0,12.0,0.3064965721441581
54509.0,657.0,10.0,12.0,0.3704063343635906
54509.0,705.0,10.0,12.0,0.2703315452163586
54509.0,756.0,10.0,12.0,0.247449376377274
54509.0,811.0,10.0,12.0,0.2097787751893052
54509.0,869.0,10.0,12.0,0.2394712918340733
54509.0,932.0,10.0,12.0,0.3684604735070191
54509.0,1000.0,10.0,12.0,0.254392636050281
54509.0,1072.0,10.0,12.0,0.3176468449834764
54509.0,1149.0,10.0,12.0,0.3352750972318801
54509.0,1232.0,10.0,12.0,0.3494416681733678
54509.0,1321.0,10.0,12.0,0.3831912327132212
54509.0,1417.0,10.0,12.0,0.398055359327607
54509.0,1519.0,10.0,12.0,0.4024682103098516
54509.0,1629.0,10.0,12.0,0.403908464577031
54509.0,1747.0,10.0,12.0,0.4256512064770983
54509.0,1873.0,10.0,12.0,0.3656815290989614
54509.0,2009.0,10.0,12.0,0.3271916301639654
54509.0,2154.0,10.0,12.0,0.302351475700775
54509.0,2310.0,10.0,12.0,0.3049435392153943
54509.0,2477.0,10.0,12.0,0.3032437195287256
54509.0,2656.0,10.0,12.0,0.3423387970861857
54509.0,2848.0,10.0,12.0,0.3491296616697696
54509.0,3053.0,10.0,12.0,0.3522253352379638
54509.0,3274.0,10.0,12.0,0.3259233258549465
54509.0,3511.0,10.0,12.0,0.3142809054689595
54509.0,3764.0,10.0,12.0,0.2646087202391411
54509.0,4037.0,10.0,12.0,0.2430096394629752
54509.0,4328.0,10.0,12.0,0.2258906756873031
54509.0,4641.0,10.0,12.0,0.2276749565660392
54509.0,4977.0,10.0,12.0,0.1492633058747143
54509.0,5336.0,10.0,12.0,0.1759474236424658
54509.0,5722.0,10.0,12.0,0.14360398494899
54509.0,6135.0,10.0,12.0,0.1810951513194005
54509.0,6579.0,10.0,12.0,0.2058712785085559
54509.0,7054.0,10.0,12.0,0.2475127794590874
54509.0,7564.0,10.0,12.0,0.2563321012392432
54509.0,8111.0,10.0,12.0,0.2877512870723677
54509.0,8697.0,10.0,12.0,0.2985279708419202
54509.0,9326.0,10.0,12.0,0.2828163539554933
54509.0,10000.0,10.0,12.0,0.281937462220815
34753.0,10.0,10.0,14.0,1.3141835026143789
34753.0,10.0,10.0,14.0,1.3141835026143789
34753.0,11.0,10.0,14.0,1.3142286309172984
34753.0,12.0,10.0,14.0,1.3140615550615202
34753.0,13.0,10.0,14.0,1.314248045481772
34753.0,14.0,10.0,14.0,1.3139267114640854
34753.0,15.0,10.0,14.0,1.314167257515311
34753.0,16.0,10.0,14.0,1.3143550916406064
34753.0,17.0,10.0,14.0,1.3135002235634534
34753.0,18.0,10.0,14.0,1.3137665611347655
34753.0,20.0,10.0,14.0,1.314198587488651
34753.0,21.0,10.0,14.0,1.314245593306116
34753.0,23.0,10.0,14.0,1.3141558323122908
34753.0,24.0,10.0,14.0,1.3138443774103312
34753.0,26.0,10.0,14.0,1.314474498337221
34753.0,28.0,10.0,14.0,1.3139016961310246
34753.0,30.0,10.0,14.0,1.2590455323504053
34753.0,32.0,10.0,14.0,1.224320602734536
34753.0,35.0,10.0,14.0,0.8712479349618403
34753.0,37.0,10.0,14.0,0.7163049853218695
34753.0,40.0,10.0,14.0,0.7272563096126086
34753.0,43.0,10.0,14.0,0.7559401744506145
34753.0,46.0,10.0,14.0,0.7564417463847302
34753.0,49.0,10.0,14.0,0.5519227902360737
34753.0,53.0,10.0,14.0,0.3308353584208774
34753.0,57.0,10.0,14.0,0.2065671149560148
34753.0,61.0,10.0,14.0,0.2622384373922797
34753.0,65.0,10.0,14.0,0.3460390315773343
34753.0,70.0,10.0,14.0,0.3958401050203317
34753.0,75.0,10.0,14.0,0.341874482518528
34753.0,81.0,10.0,14.0,0.3195250211386624
34753.0,86.0,10.0,14.0,0.1555527160138647
34753.0,93.0,10.0,14.0,0.209741552751544
34753.0,100.0,10.0,14.0,0.1546965395033206
34753.0,107.0,10.0,14.0,0.287437834507311
34753.0,114.0,10.0,14.0,0.2156996918950242
34753.0,123.0,10.0,14.0,0.2553195165775117
34753.0,132.0,10.0,14.0,0.3198399923971271
34753.0,141.0,10.0,14.0,0.1901326157565552
34753.0,151.0,10.0,14.0,0.2837334575710277
34753.0,162.0,10.0,14.0,0.3005015228531082
34753.0,174.0,10.0,14.0,0.3086213678728595
34753.0,187.0,10.0,14.0,0.3047495646981148
34753.0,200.0,10.0,14.0,0.237934398487174
34753.0,215.0,10.0,14.0,0.216693917749184
34753.0,231.0,10.0,14.0,0.1345348266607331
34753.0,247.0,10.0,14.0,0.1507595742102081
34753.0,265.0,10.0,14.0,0.1572715893834249
34753.0,284.0,10.0,14.0,0.1394402738686638
34753.0,305.0,10.0,14.0,0.1070622252679334
34753.0,327.0,10.0,14.0,0.1073766462826124
34753.0,351.0,10.0,14.0,0.1025916781703211
34753.0,376.0,10.0,14.0,0.0805677028684814
34753.0,403.0,10.0,14.0,0.1353028389327282
34753.0,432.0,10.0,14.0,0.0703589179523718
34753.0,464.0,10.0,14.0,0.082819975494516
34753.0,497.0,10.0,14.0,0.0644237066635375
34753.0,533.0,10.0,14.0,0.1308657661374326
34753.0,572.0,10.0,14.0,0.0572813175155451
34753.0,613.0,10.0,14.0,0.1204878139903673
34753.0,657.0,10.0,14.0,0.1166915080150006
34753.0,705.0,10.0,14.0,0.1548983317143957
34753.0,756.0,10.0,14.0,0.1643967136014876
34753.0,811.0,10.0,14.0,0.222377648999033
34753.0,869.0,10.0,14.0,0.1774392289102495
34753.0,932.0,10.0,14.0,0.2227141107481296
34753.0,1000.0,10.0,14.0,0.237569227263116
34753.0,1072.0,10.0,14.0,0.2114626990646559
34753.0,1149.0,10.0,14.0,0.1765376462029486
34753.0,1232.0,10.0,14.0,0.177295094562714
34753.0,1321.0,10.0,14.0,0.158786898817028
34753.0,1417.0,10.0,14.0,0.1405889645185789
34753.0,1519.0,10.0,14.0,0.1456897000602057
34753.0,1629.0,10.0,14.0,0.1528609987600799
34753.0,1747.0,10.0,14.0,0.1493454860220695
34753.0,1873.0,10.0,14.0,0.1492132045485932
34753.0,2009.0,10.0,14.0,0.1310831173369542
34753.0,2154.0,10.0,14.0,0.1387975847348994
34753.0,2310.0,10.0,14.0,0.1294661540966686
34753.0,2477.0,10.0,14.0,0.1154870698517189
34753.0,2656.0,10.0,14.0,0.095104963564943
34753.0,2848.0,10.0,14.0,0.0927173136972818
34753.0,3053.0,10.0,14.0,0.1192306676533219
34753.0,3274.0,10.0,14.0,0.1239624634524454
34753.0,3511.0,10.0,14.0,0.1237145085648268
34753.0,3764.0,10.0,14.0,0.1154329625959116
34753.0,4037.0,10.0,14.0,0.1101309989355896
34753.0,4328.0,10.0,14.0,0.0984843092031024
34753.0,4641.0,10.0,14.0,0.0934236933859188
34753.0,4977.0,10.0,14.0,0.076013774205388
34753.0,5336.0,10.0,14.0,0.0622889007762097
34753.0,5722.0,10.0,14.0,0.0471292968934718
34753.0,6135.0,10.0,14.0,0.0412617865710164
34753.0,6579.0,10.0,14.0,0.0394908759813743
34753.0,7054.0,10.0,14.0,0.0399721900525478
34753.0,7564.0,10.0,14.0,0.0457799278183552
34753.0,8111.0,10.0,14.0,0.0469766353156815
34753.0,8697.0,10.0,14.0,0.0478139403617134
34753.0,9326.0,10.0,14.0,0.0435568037877613
34753.0,10000.0,10.0,14.0,0.0377358606444133
932.0,10.0,10.0,14.0,0.5727244550319603
932.0,10.0,10.0,14.0,0.5727244550319603
932.0,11.0,10.0,14.0,0.5580823722675872
932.0,12.0,10.0,14.0,0.3837672805988388
932.0,13.0,10.0,14.0,0.2290787252348489
932.0,14.0,10.0,14.0,0.2450078045979116
932.0,15.0,10.0,14.0,0.269173621365133
932.0,16.0,10.0,14.0,0.2842188634178209
932.0,17.0,10.0,14.0,0.2613313602830107
932.0,18.0,10.0,14.0,0.3278300220970584
932.0,20.0,10.0,14.0,0.2779444048912989
932.0,21.0,10.0,14.0,0.282048693224789
932.0,23.0,10.0,14.0,0.3104379777674717
932.0,24.0,10.0,14.0,0.3351350404980886
932.0,26.0,10.0,14.0,0.2443698545614363
932.0,28.0,10.0,14.0,0.2330737498578221
932.0,30.0,10.0,14.0,0.2198730570419198
932.0,32.0,10.0,14.0,0.2176781332364243
932.0,35.0,10.0,14.0,0.2689136413661739
932.0,37.0,10.0,14.0,0.2591372079535521
932.0,40.0,10.0,14.0,0.1971713089676177
932.0,43.0,10.0,14.0,0.1401525477962115
932.0,46.0,10.0,14.0,0.2054848519667911
932.0,49.0,10.0,14.0,0.2285097110251852
932.0,53.0,10.0,14.0,0.2104596882258895
932.0,57.0,10.0,14.0,0.1256919184567517
932.0,61.0,10.0,14.0,0.1501689640210841
932.0,65.0,10.0,14.0,0.1458919765199795
932.0,70.0,10.0,14.0,0.1698586673584368
932.0,75.0,10.0,14.0,0.1694478168628088
932.0,81.0,10.0,14.0,0.1929478003599098
932.0,86.0,10.0,14.0,0.1584365049338438
932.0,93.0,10.0,14.0,0.1663787206812519
932.0,100.0,10.0,14.0,0.1868132837342495
932.0,107.0,10.0,14.0,0.1580781880179338
932.0,114.0,10.0,14.0,0.1842499815456126
932.0,123.0,10.0,14.0,0.2102066627343524
932.0,132.0,10.0,14.0,0.2076626914435537
932.0,141.0,10.0,14.0,0.1789817358216077
932.0,151.0,10.0,14.0,0.1876070924236419
932.0,162.0,10.0,14.0,0.1613397605444619
932.0,174.0,10.0,14.0,0.1379139529146946
932.0,187.0,10.0,14.0,0.1600726644634169
932.0,200.0,10.0,14.0,0.1395335898332583
932.0,215.0,10.0,14.0,0.1167842080109815
932.0,231.0,10.0,14.0,0.1070509246759781
932.0,247.0,10.0,14.0,0.1400507420076253
932.0,265.0,10.0,14.0,0.1378231872596531
932.0,284.0,10.0,14.0,0.1096175953616305
932.0,305.0,10.0,14.0,0.1091782023511154
932.0,327.0,10.0,14.0,0.1054268973067436
932.0,351.0,10.0,14.0,0.0548611362326016
932.0,376.0,10.0,14.0,0.0949311162173836
932.0,403.0,10.0,14.0,0.0858485391486449
932.0,432.0,10.0,14.0,0.076940475993577
932.0,464.0,10.0,14.0,0.0730922810120568
932.0,497.0,10.0,14.0,0.1022898421894358
932.0,533.0,10.0,14.0,0.141552213587889
932.0,572.0,10.0,14.0,0.151923507382758
932.0,613.0,10.0,14.0,0.1662701168751352
932.0,657.0,10.0,14.0,0.1495294947041081
932.0,705.0,10.0,14.0,0.1641865010360197
932.0,756.0,10.0,14.0,0.1593986207185422
932.0,811.0,10.0,14.0,0.1342352151696451
932.0,869.0,10.0,14.0,0.1526799247601848
932.0,932.0,10.0,14.0,0.1511864850821549
932.0,1000.0,10.0,14.0,0.1472490092695904
932.0,1072.0,10.0,14.0,0.1162149450316891
932.0,1149.0,10.0,14.0,0.0818437138023615
932.0,1232.0,10.0,14.0,0.0607007174944527
932.0,1321.0,10.0,14.0,0.0900451503532595
932.0,1417.0,10.0,14.0,0.0908062389182315
932.0,1519.0,10.0,14.0,0.124133565938088
932.0,1629.0,10.0,14.0,0.133863076948951
932.0,1747.0,10.0,14.0,0.0869317256132795
932.0,1873.0,10.0,14.0,0.0937802044928282
932.0,2009.0,10.0,14.0,0.1206975490444484
932.0,2154.0,10.0,14.0,0.1414570451404029
932.0,2310.0,10.0,14.0,0.1321083049290843
932.0,2477.0,10.0,14.0,0.1182482803568056
932.0,2656.0,10.0,14.0,0.121262255971918
932.0,2848.0,10.0,14.0,0.1188046384300443
932.0,3053.0,10.0,14.0,0.123733577044363
932.0,3274.0,10.0,14.0,0.1009077883779623
932.0,3511.0,10.0,14.0,0.0890459331035535
932.0,3764.0,10.0,14.0,0.0816154634369579
932.0,4037.0,10.0,14.0,0.0865085364031714
932.0,4328.0,10.0,14.0,0.0817674699481045
932.0,4641.0,10.0,14.0,0.0741287912247541
932.0,4977.0,10.0,14.0,0.0555023784329229
932.0,5336.0,10.0,14.0,0.0438648682498654
932.0,5722.0,10.0,14.0,0.0439413144221279
932.0,6135.0,10.0,14.0,0.0416009599505187
932.0,6579.0,10.0,14.0,0.0512645577914139
932.0,7054.0,10.0,14.0,0.0546689670183093
932.0,7564.0,10.0,14.0,0.0565758195039471
932.0,8111.0,10.0,14.0,0.0527837190917552
932.0,8697.0,10.0,14.0,0.0558620452278384
932.0,9326.0,10.0,14.0,0.0473072899671052
932.0,10000.0,10.0,14.0,0.0404483166009563
61325.0,10.0,10.0,14.0,1.6931509938805849
61325.0,10.0,10.0,14.0,1.6931509938805849
61325.0,11.0,10.0,14.0,1.5790567044338577
61325.0,12.0,10.0,14.0,1.3453925480698137
61325.0,13.0,10.0,14.0,1.5428915544999078
61325.0,14.0,10.0,14.0,1.5764205278851895
61325.0,15.0,10.0,14.0,1.6549862871980694
61325.0,16.0,10.0,14.0,1.453743291504633
61325.0,17.0,10.0,14.0,0.6965900241176022
61325.0,18.0,10.0,14.0,0.7216762280127709
61325.0,20.0,10.0,14.0,0.832971029759513
61325.0,21.0,10.0,14.0,1.0424114573956982
61325.0,23.0,10.0,14.0,0.9210647200519608
61325.0,24.0,10.0,14.0,1.237774635729164
61325.0,26.0,10.0,14.0,0.8330126074529671
61325.0,28.0,10.0,14.0,1.03229914748856
61325.0,30.0,10.0,14.0,0.833338011055666
61325.0,32.0,10.0,14.0,0.833405164984366
61325.0,35.0,10.0,14.0,0.7880003377338487
61325.0,37.0,10.0,14.0,0.9010005925232178
61325.0,40.0,10.0,14.0,1.0763035254965874
61325.0,43.0,10.0,14.0,1.0695789143774714
61325.0,46.0,10.0,14.0,1.0591961322930188
61325.0,49.0,10.0,14.0,1.063584077932628
61325.0,53.0,10.0,14.0,0.8734571940103377
61325.0,57.0,10.0,14.0,0.6756834589881617
61325.0,61.0,10.0,14.0,0.7785949968493715
61325.0,65.0,10.0,14.0,0.8617124975688135
61325.0,70.0,10.0,14.0,0.7930390384428807
61325.0,75.0,10.0,14.0,0.5933582327525024
61325.0,81.0,10.0,14.0,0.4663407152083221
61325.0,86.0,10.0,14.0,0.3819384726727146
61325.0,93.0,10.0,14.0,0.5880376551668083
61325.0,100.0,10.0,14.0,0.4312916469883546
61325.0,107.0,10.0,14.0,0.5533489270291874
61325.0,114.0,10.0,14.0,0.450464101676197
61325.0,123.0,10.0,14.0,0.5721486147817685
61325.0,132.0,10.0,14.0,0.4112008526820692
61325.0,141.0,10.0,14.0,0.4057687445110489
61325.0,151.0,10.0,14.0,0.364795619141437
61325.0,162.0,10.0,14.0,0.338761852357361
61325.0,174.0,10.0,14.0,0.3279318884447915
61325.0,187.0,10.0,14.0,0.3483135044259273
61325.0,200.0,10.0,14.0,0.2991997659093413
61325.0,215.0,10.0,14.0,0.2740734016771737
61325.0,231.0,10.0,14.0,0.3616162219117244
61325.0,247.0,10.0,14.0,0.2379420628941557
61325.0,265.0,10.0,14.0,0.2379397337457689
61325.0,284.0,10.0,14.0,0.4123321957278139
61325.0,305.0,10.0,14.0,0.4658469192702448
61325.0,327.0,10.0,14.0,0.4679395625467546
61325.0,351.0,10.0,14.0,0.4255228324076223
61325.0,376.0,10.0,14.0,0.3785290751048824
61325.0,403.0,10.0,14.0,0.3217014432655989
61325.0,432.0,10.0,14.0,0.3527816436471354
61325.0,464.0,10.0,14.0,0.299050225866972
61325.0,497.0,10.0,14.0,0.3176845807887805
61325.0,533.0,10.0,14.0,0.3763755148670729
61325.0,572.0,10.0,14.0,0.2899136350037277
61325.0,613.0,10.0,14.0,0.2769503981246648
61325.0,657.0,10.0,14.0,0.258528420430697
61325.0,705.0,10.0,14.0,0.2842618986610996
61325.0,756.0,10.0,14.0,0.2378420429795036
61325.0,811.0,10.0,14.0,0.2410503922811129
61325.0,869.0,10.0,14.0,0.203869777241342
61325.0,932.0,10.0,14.0,0.2380201700801341
61325.0,1000.0,10.0,14.0,0.237974220422138
61325.0,1072.0,10.0,14.0,0.238257589215717
61325.0,1149.0,10.0,14.0,0.2382571095281669
61325.0,1232.0,10.0,14.0,0.2381804362681918
61325.0,1321.0,10.0,14.0,0.2378679747087488
61325.0,1417.0,10.0,14.0,0.2507471685494402
61325.0,1519.0,10.0,14.0,0.2379289492441474
61325.0,1629.0,10.0,14.0,0.2380084600834491
61325.0,1747.0,10.0,14.0,0.2381371592215071
61325.0,1873.0,10.0,14.0,0.2378226176404192
61325.0,2009.0,10.0,14.0,0.2381892044283446
61325.0,2154.0,10.0,14.0,0.2380552767897517
61325.0,2310.0,10.0,14.0,0.2381862200255546
61325.0,2477.0,10.0,14.0,0.2381594078399216
61325.0,2656.0,10.0,14.0,0.2379990065625956
61325.0,2848.0,10.0,14.0,0.2380495625541427
61325.0,3053.0,10.0,14.0,0.2382838577011887
61325.0,3274.0,10.0,14.0,0.2383851072218537
61325.0,3511.0,10.0,14.0,0.2384185166053659
61325.0,3764.0,10.0,14.0,0.2380734153821113
61325.0,4037.0,10.0,14.0,0.2381906298612612
61325.0,4328.0,10.0,14.0,0.2269150109472621
61325.0,4641.0,10.0,14.0,0.2231087492071568
61325.0,4977.0,10.0,14.0,0.2380661622859943
61325.0,5336.0,10.0,14.0,0.2380962767365706
61325.0,5722.0,10.0,14.0,0.2380048092340512
61325.0,6135.0,10.0,14.0,0.2380100302034593
61325.0,6579.0,10.0,14.0,0.2380392459059084
61325.0,7054.0,10.0,14.0,0.2379788243906249
61325.0,7564.0,10.0,14.0,0.1924329925786068
61325.0,8111.0,10.0,14.0,0.232216431953993
61325.0,8697.0,10.0,14.0,0.2220778596385122
61325.0,9326.0,10.0,14.0,0.2381638857713062
61325.0,10000.0,10.0,14.0,0.2379590531410509
85987.0,10.0,10.0,14.0,1.6613075317590449
85987.0,10.0,10.0,14.0,1.6613075317590449
85987.0,11.0,10.0,14.0,1.6199867527737708
85987.0,12.0,10.0,14.0,1.6177512681509758
85987.0,13.0,10.0,14.0,1.8980906879541788
85987.0,14.0,10.0,14.0,2.066349394538875
85987.0,15.0,10.0,14.0,2.3373863430839394
85987.0,16.0,10.0,14.0,2.238607618341322
85987.0,17.0,10.0,14.0,1.6457968658576263
85987.0,18.0,10.0,14.0,1.4906009634215605
85987.0,20.0,10.0,14.0,0.953503480189044
85987.0,21.0,10.0,14.0,0.8266146596950676
85987.0,23.0,10.0,14.0,0.6802659555422301
85987.0,24.0,10.0,14.0,1.0608266997361475
85987.0,26.0,10.0,14.0,1.2427748565162942
85987.0,28.0,10.0,14.0,1.0146245090789128
85987.0,30.0,10.0,14.0,1.2374835590479325
85987.0,32.0,10.0,14.0,1.0648488026775071
85987.0,35.0,10.0,14.0,0.4509124128576822
85987.0,37.0,10.0,14.0,0.5712768064083358
85987.0,40.0,10.0,14.0,0.7016403555183071
85987.0,43.0,10.0,14.0,0.4507621320434305
85987.0,46.0,10.0,14.0,0.4510702154524846
85987.0,49.0,10.0,14.0,0.4512092002755374
85987.0,53.0,10.0,14.0,0.4510171364286326
85987.0,57.0,10.0,14.0,0.3573609028392126
85987.0,61.0,10.0,14.0,0.5165620865521543
85987.0,65.0,10.0,14.0,0.4685684787265731
85987.0,70.0,10.0,14.0,0.4633258690543522
85987.0,75.0,10.0,14.0,0.6857911961254062
85987.0,81.0,10.0,14.0,0.6843716736122802
85987.0,86.0,10.0,14.0,0.7231548120740279
85987.0,93.0,10.0,14.0,0.6700298191095782
85987.0,100.0,10.0,14.0,0.6961604167779829
85987.0,107.0,10.0,14.0,0.5855486946571926
85987.0,114.0,10.0,14.0,0.4862431267229576
85987.0,123.0,10.0,14.0,0.7480878749873625
85987.0,132.0,10.0,14.0,0.6848697728679767
85987.0,141.0,10.0,14.0,0.7464073501882247
85987.0,151.0,10.0,14.0,0.6903834772787274
85987.0,162.0,10.0,14.0,0.542089650473466
85987.0,174.0,10.0,14.0,0.6240813354884676
85987.0,187.0,10.0,14.0,0.5384589516250351
85987.0,200.0,10.0,14.0,0.5665057545196843
85987.0,215.0,10.0,14.0,0.5586233482450584
85987.0,231.0,10.0,14.0,0.542038512228042
85987.0,247.0,10.0,14.0,0.5744928883206208
85987.0,265.0,10.0,14.0,0.5823694674319277
85987.0,284.0,10.0,14.0,0.4819731638739162
85987.0,305.0,10.0,14.0,0.4422922191505094
85987.0,327.0,10.0,14.0,0.3914933204505058
85987.0,351.0,10.0,14.0,0.3503766846640896
85987.0,376.0,10.0,14.0,0.3226046632571382
85987.0,403.0,10.0,14.0,0.338259804578807
85987.0,432.0,10.0,14.0,0.2412356554800272
85987.0,464.0,10.0,14.0,0.2840444701690252
85987.0,497.0,10.0,14.0,0.2934158492556422
85987.0,533.0,10.0,14.0,0.4268773115021389
85987.0,572.0,10.0,14.0,0.3662858197648342
85987.0,613.0,10.0,14.0,0.3024479293276689
85987.0,657.0,10.0,14.0,0.3014506088230835
85987.0,705.0,10.0,14.0,0.3269874665918868
85987.0,756.0,10.0,14.0,0.4358529713921877
85987.0,811.0,10.0,14.0,0.3298161757101594
85987.0,869.0,10.0,14.0,0.4250576637844876
85987.0,932.0,10.0,14.0,0.3783514957876406
85987.0,1000.0,10.0,14.0,0.3706051163955459
85987.0,1072.0,10.0,14.0,0.4046325003331459
85987.0,1149.0,10.0,14.0,0.4699712536807174
85987.0,1232.0,10.0,14.0,0.4363533320107855
85987.0,1321.0,10.0,14.0,0.412413393774818
85987.0,1417.0,10.0,14.0,0.4447291462531826
85987.0,1519.0,10.0,14.0,0.3751152626162053
85987.0,1629.0,10.0,14.0,0.4423024921768324
85987.0,1747.0,10.0,14.0,0.4341026557696601
85987.0,1873.0,10.0,14.0,0.3993349970126596
85987.0,2009.0,10.0,14.0,0.2965082948376079
85987.0,2154.0,10.0,14.0,0.2007092380467794
85987.0,2310.0,10.0,14.0,0.1671076055911555
85987.0,2477.0,10.0,14.0,0.1216019864625064
85987.0,2656.0,10.0,14.0,0.0895019347348651
85987.0,2848.0,10.0,14.0,0.1372570963438502
85987.0,3053.0,10.0,14.0,0.1639379929862414
85987.0,3274.0,10.0,14.0,0.1185333846986536
85987.0,3511.0,10.0,14.0,0.1357561061229564
85987.0,3764.0,10.0,14.0,0.1484124304904757
85987.0,4037.0,10.0,14.0,0.1632825771153321
85987.0,4328.0,10.0,14.0,0.1904354701543056
85987.0,4641.0,10.0,14.0,0.1818089648650822
85987.0,4977.0,10.0,14.0,0.1678500712923742
85987.0,5336.0,10.0,14.0,0.1758846378226808
85987.0,5722.0,10.0,14.0,0.1580131553291552
85987.0,6135.0,10.0,14.0,0.1396354557842993
85987.0,6579.0,10.0,14.0,0.0988570278165887
85987.0,7054.0,10.0,14.0,0.0760038916234941
85987.0,7564.0,10.0,14.0,0.0784367785421169
85987.0,8111.0,10.0,14.0,0.0773958290339891
85987.0,8697.0,10.0,14.0,0.0701044341744181
85987.0,9326.0,10.0,14.0,0.075512090538516
85987.0,10000.0,10.0,14.0,0.072703853745405
53492.0,10.0,10.0,14.0,1.4781256849291835
