Seed,Shots,Evaluations,CSteps,Epsilon
85305.0,512.0,3000.0,30.0,0.08855986659055343
85305.0,2048.0,3000.0,30.0,0.05886137776026501
85305.0,8192.0,3000.0,30.0,0.06203412855906165
28693.0,2.0,3000.0,30.0,0.825275816439428
28693.0,8.0,3000.0,30.0,0.8709864301264039
28693.0,32.0,3000.0,30.0,0.21120325958698172
28693.0,128.0,3000.0,30.0,0.09911684111645902
28693.0,512.0,3000.0,30.0,0.09079834414055554
28693.0,2048.0,3000.0,30.0,0.06077208153367608
28693.0,8192.0,3000.0,30.0,0.015261039596759007
71932.0,2.0,3000.0,30.0,0.869017558747617
71932.0,8.0,3000.0,30.0,0.3079902393165268
71932.0,32.0,3000.0,30.0,0.1874329081173891
71932.0,128.0,3000.0,30.0,0.0955691224298374
71932.0,512.0,3000.0,30.0,0.07805443967489056
71932.0,2048.0,3000.0,30.0,0.027336566406472973
71932.0,8192.0,3000.0,30.0,0.01817238853729497
93016.0,2.0,3000.0,30.0,0.8083868652231948
93016.0,8.0,3000.0,30.0,0.3687365263883968
93016.0,32.0,3000.0,30.0,0.17350205676302932
93016.0,128.0,3000.0,30.0,0.2038994917180187
93016.0,512.0,3000.0,30.0,0.08721732984538144
93016.0,2048.0,3000.0,30.0,0.1025980129451266
93016.0,8192.0,3000.0,30.0,0.043117529172641
25658.0,2.0,3000.0,30.0,0.7692853529945181
25658.0,8.0,3000.0,30.0,0.356234388063678
25658.0,32.0,3000.0,30.0,0.24322740571658186
25658.0,128.0,3000.0,30.0,0.10807578296411458
25658.0,512.0,3000.0,30.0,0.10323309413122406
25658.0,2048.0,3000.0,30.0,0.046906689161756776
25658.0,8192.0,3000.0,30.0,0.032449443643856046
84478.0,2.0,3000.0,30.0,0.535039767887676
84478.0,8.0,3000.0,30.0,0.32502062513800734
84478.0,32.0,3000.0,30.0,0.20000247642294167
84478.0,128.0,3000.0,30.0,0.08125507945303517
84478.0,512.0,3000.0,30.0,0.06520830592318605
84478.0,2048.0,3000.0,30.0,0.03209271364101951
84478.0,8192.0,3000.0,30.0,0.03770718246923904
18431.0,2.0,3000.0,30.0,0.8730399421156921
18431.0,8.0,3000.0,30.0,0.575631265205653
18431.0,32.0,3000.0,30.0,0.2211095028732658
18431.0,128.0,3000.0,30.0,0.12561349638770103
18431.0,512.0,3000.0,30.0,0.0678486554875608
18431.0,2048.0,3000.0,30.0,0.05694511922504453
18431.0,8192.0,3000.0,30.0,0.041730820565989535
2747.0,2.0,3000.0,30.0,0.8481156946113311
2747.0,8.0,3000.0,30.0,0.3623393874542701
2747.0,32.0,3000.0,30.0,0.23434421184666654
2747.0,128.0,3000.0,30.0,0.09413328766373685
2747.0,512.0,3000.0,30.0,0.06902977810550504
2747.0,2048.0,3000.0,30.0,0.025802904043349506
2747.0,8192.0,3000.0,30.0,0.02797457664016101
59150.0,2.0,3000.0,30.0,0.920516986990433
59150.0,8.0,3000.0,30.0,0.4622938943731374
59150.0,32.0,3000.0,30.0,0.20624042732437964
59150.0,128.0,3000.0,30.0,0.15077827648654002
59150.0,512.0,3000.0,30.0,0.06477504392695499
